"2.8286","2.8349","2.8186","2.7842","2.8332","2.8211","2.8171","2.8641","2.7365","2.8671"
"2.7655","2.8188","2.8365","2.8556","2.8385","2.7321","1.7171","2.7816","2.8088","2.8105"
"2.7823","2.7771","2.7769","2.7358","2.7827","2.835","2.799","2.7696","2.8037","2.7674"
"2.8127","2.7978","2.7944","2.7925","2.8224","2.8091","2.8422","2.8371","2.8555","2.8054"
"2.7398","2.7489","2.7478","2.6925","2.7765","2.7865","2.775","2.7812","2.7695","2.7928"
"2.6592","2.7884","2.7732","2.6933","2.7244","2.7414","2.8042","2.7784","2.8055","2.774"
"2.7881","2.808","2.7557","2.8068","2.8136","2.8058","2.7781","2.7874","2.7944","2.7918"
"2.8112","2.827","2.8277","2.8107","2.7997","2.802","2.8003","2.8075","2.8359","2.8075"
"2.8001","2.777","2.777","2.8452","2.8255","2.8155","2.7684","2.7451","2.7798","2.7906"
"2.7941","2.8197","2.8064","2.7899","2.825","2.7934","2.7557","2.7893","2.8009","2.8179"
"2.8053","2.848","2.7825","2.8046","2.8288","2.7849","2.83","2.7995","2.8455","2.8148"
"2.8011","2.8426","2.8213","2.8277","2.8088","2.8017","2.8076","2.8212","2.8169","2.8312"
"2.7828","2.8154","2.8022","2.7935","2.8116","2.8355","2.8005","2.8092","2.8251","2.8179"
"2.8024","2.7889","2.8197","2.8468","2.7922","2.7948","2.7898","2.8131","2.785","2.7905"
"2.7816","2.7991","2.8268","2.8102","2.7758","2.7875","2.7732","2.7598","2.8237","2.8058"
"2.7929","2.7227","2.6968","2.7656","2.7463","2.8053","2.7755","2.7552","2.7866","2.7189"
"2.8241","2.7922","2.8003","2.7921","2.7562","2.8124","2.7746","2.7814","2.7633","2.73"
"2.8119","2.7994","2.7935","2.7731","2.7369","2.8037","2.821","2.7968","2.7511","2.7905"
"2.7547","2.7333","2.7848","2.7964","2.7631","2.7924","2.7264","2.7849","2.7719","2.8278"
"2.7993","2.8181","2.7836","2.8138","2.8247","2.8128","2.8112","2.8246","2.8037","2.7964"
"2.8456","2.8249","2.8214","2.8255","2.8118","2.8094","2.8365","2.8262","2.8142","2.8127"
"2.8191","2.8146","2.8311","2.8444","2.817","2.8314","2.7773","2.7855","2.8305","2.8108"
"2.8246","2.8177","2.8158","2.8236","2.8107","2.8181","2.8111","2.807","2.7888","2.7959"
"2.8226","2.8006","2.8015","2.8245","2.803","2.8312","2.8404","2.842","2.8134","2.7931"
"2.8187","2.8169","2.8117","2.7868","2.7881","2.7796","2.8083","2.7577","2.8079","2.7154"
"2.8284","2.83","2.8166","2.8273","2.8198","2.8254","2.822","2.7665","2.7825","2.7944"
"2.8131","2.8272","2.8089","2.781","2.7976","2.8261","2.8609","2.792","2.7768","2.783"
"2.8166","2.832","2.8389","2.7794","2.8365","2.8279","2.8314","2.8597","2.8509","2.8468"
"2.8124","2.7995","2.8445","2.8828","2.809","2.7767","2.8121","2.8009","2.8345","2.7969"
"2.798","2.8332","2.8229","2.7392","2.8092","2.849","2.8322","2.8121","2.8213","2.7744"
"2.8117","2.8144","2.8474","2.8293","2.7914","2.8258","2.8167","2.8517","2.8378","2.8395"
"2.7471","2.7977","2.7909","2.7845","2.7747","2.8342","2.8311","2.8496","2.7976","2.8449"
"2.8467","2.8637","2.8427","2.8477","2.8507","2.845","2.8382","2.8319","2.8338","2.8443"
"2.8059","2.8094","2.8339","2.803","2.8083","2.8066","2.7962","2.8489","2.8383","2.842"
"2.8581","2.8443","2.8209","2.8642","2.8528","2.8535","2.887","2.8516","2.8281","2.8203"
"2.794","2.7971","2.8596","2.8299","2.8387","2.8296","2.8296","2.8261","2.831","2.8226"
"2.8341","2.8738","2.8371","2.8697","2.8579","2.8506","2.8422","2.8362","2.8485","2.8448"
"2.8532","2.8287","2.8325","2.7928","2.8279","2.8186","2.8183","2.8364","2.8234","2.8381"
"2.8009","2.8444","2.8604","2.853","2.8656","2.8435","2.8317","2.8572","2.8454","2.8662"
"2.7955","2.8367","2.8275","2.8466","2.8291","2.8422","2.8441","2.7837","2.8159","2.8064"
"2.8028","2.7762","2.8036","2.8282","2.8862","2.7436","2.7367","2.6957","2.7113","2.7333"
"2.8172","2.8014","2.7852","2.7996","2.8128","2.8191","2.7738","2.8211","2.7903","2.8168"
"2.7787","2.8038","2.803","2.8529","2.8051","2.784","2.7885","2.7889","2.8372","2.8012"
"2.8208","2.86","2.8144","2.8044","2.8582","2.7756","2.7699","2.8128","2.7996","2.8009"
"2.8215","2.8286","2.8119","2.8003","2.8338","2.8155","2.8306","2.8164","2.8684","2.8562"
"2.8853","2.8211","2.7821","2.7997","2.8304","2.8433","2.8666","2.8237","2.8686","2.8683"
"2.8128","2.8096","2.8196","2.8275","2.8495","2.7972","2.8397","2.8468","2.8163","2.8232"
"2.7861","2.7877","2.7808","2.782","2.7842","2.8229","2.7683","2.8161","2.8151","2.7869"
"2.7774","2.7786","2.7694","2.756","2.7857","2.7504","2.8378","2.7279","2.7268","2.7382"
"2.7581","2.7489","2.7176","2.8153","2.7887","2.7667","2.8413","2.7511","2.8183","2.7686"
